pints_sha,date_time,seed,kld,mean-ess
fdbf30d20b9a677ecf914120a36299e40917754a,2021-03-16T00:37:08,1615855030,0.0009299857790618,289.2222290272343
fdbf30d20b9a677ecf914120a36299e40917754a,2021-03-16T00:37:08,1615855031,0.0027900711871728,290.63715119099976
fdbf30d20b9a677ecf914120a36299e40917754a,2021-03-16T00:37:08,1615855032,0.0058344361144038,304.28578600413675
122590599936a2325fafedd09b46639c6e4240e8,2021-03-16T09:52:01,1615888321,0.0005660476979691,275.4279348908942
122590599936a2325fafedd09b46639c6e4240e8,2021-03-16T09:52:01,1615888322,0.0046663197725198,281.1609614301955
122590599936a2325fafedd09b46639c6e4240e8,2021-03-16T09:52:01,1615888323,0.0015788421102396,257.2185697344143
122590599936a2325fafedd09b46639c6e4240e8,2021-03-16T09:52:01,1615888324,0.0045432190916911,304.9958664825352
122590599936a2325fafedd09b46639c6e4240e8,2021-03-16T09:52:01,1615888325,0.0054542445642884,280.4988576898218
09af99638ec8b9ede04e28a5504adc6caa36a06c,2021-03-22T23:51:38,1616457098,0.000378497007345,294.62809486018614
09af99638ec8b9ede04e28a5504adc6caa36a06c,2021-03-22T23:51:38,1616457099,0.0017504913789323,271.1502021144478
09af99638ec8b9ede04e28a5504adc6caa36a06c,2021-03-22T23:51:38,1616457100,0.001987684897732,269.716896218883
09af99638ec8b9ede04e28a5504adc6caa36a06c,2021-03-22T23:51:38,1616457101,0.0018623913177788,302.791629365323
09af99638ec8b9ede04e28a5504adc6caa36a06c,2021-03-22T23:51:38,1616457102,0.0009674555029506,298.2228412119804
f42b5cf35f4f3f9f8126c55dec2c3b444a8faa26,2021-03-23T00:00:35,1616457635,0.0020906494971619,279.7889850921931
f42b5cf35f4f3f9f8126c55dec2c3b444a8faa26,2021-03-23T00:00:35,1616457636,0.0008856934137075,269.0762729714396
f42b5cf35f4f3f9f8126c55dec2c3b444a8faa26,2021-03-23T00:00:35,1616457637,0.0020143161536387,288.3273195754472
f42b5cf35f4f3f9f8126c55dec2c3b444a8faa26,2021-03-23T00:00:35,1616457638,0.0012060066755867,303.01898015239124
f42b5cf35f4f3f9f8126c55dec2c3b444a8faa26,2021-03-23T00:00:35,1616457639,0.0019638682651779,227.14653705061383
774d4606862c9e2ac9a17a93ebfc09932abb4ec6,2021-03-23T10:23:43,1616495023,0.0011815929575429,305.37235319233366
774d4606862c9e2ac9a17a93ebfc09932abb4ec6,2021-03-23T10:23:43,1616495024,0.0042159008942705,277.1039916898851
774d4606862c9e2ac9a17a93ebfc09932abb4ec6,2021-03-23T10:23:43,1616495025,0.0017628275843255,293.30380239837393
774d4606862c9e2ac9a17a93ebfc09932abb4ec6,2021-03-23T10:23:43,1616495026,0.0013475022351854,264.4171872848831
774d4606862c9e2ac9a17a93ebfc09932abb4ec6,2021-03-23T10:23:43,1616495027,0.0019289132989361,264.95430562355534
6d8c5530200f7e7e20ec82482696792aa54569da,2021-03-23T10:33:04,1616495584,0.0009944963327255,272.530812392334
6d8c5530200f7e7e20ec82482696792aa54569da,2021-03-23T10:33:04,1616495585,0.0017812253681135,282.80727978135724
6d8c5530200f7e7e20ec82482696792aa54569da,2021-03-23T10:33:04,1616495586,0.0024013872144386,272.54926927866507
6d8c5530200f7e7e20ec82482696792aa54569da,2021-03-23T10:33:04,1616495587,0.0034979430974275,297.63478331990024
6d8c5530200f7e7e20ec82482696792aa54569da,2021-03-23T10:33:04,1616495588,0.0005914465605807,276.2351945536664
63a674d076e3a35d773dc06f2b1a0e226c5fb6ae,2021-03-23T10:36:45,1616495805,0.0009918521205276,269.4611054375827
63a674d076e3a35d773dc06f2b1a0e226c5fb6ae,2021-03-23T10:36:45,1616495806,0.0031397276142504,278.3091491675282
63a674d076e3a35d773dc06f2b1a0e226c5fb6ae,2021-03-23T10:36:45,1616495807,0.0038630919160951,293.66205221364845
63a674d076e3a35d773dc06f2b1a0e226c5fb6ae,2021-03-23T10:36:45,1616495808,0.0020914172465296,322.6942583455403
63a674d076e3a35d773dc06f2b1a0e226c5fb6ae,2021-03-23T10:36:45,1616495809,0.001395994816443,309.37748622761467
d3d8f41c4ba970f54bfdbd0aa81cc7828727df22,2021-03-23T15:09:12,1616512152,0.001935726254008,283.9089890759319
d3d8f41c4ba970f54bfdbd0aa81cc7828727df22,2021-03-23T15:09:12,1616512153,0.0012952057125721,280.218750273862
d3d8f41c4ba970f54bfdbd0aa81cc7828727df22,2021-03-23T15:09:12,1616512154,0.0006102692675931,294.2129551591288
d3d8f41c4ba970f54bfdbd0aa81cc7828727df22,2021-03-23T15:09:12,1616512155,0.0009198692471297,283.49897705196145
d3d8f41c4ba970f54bfdbd0aa81cc7828727df22,2021-03-23T15:09:12,1616512156,0.0022967283708661,291.25719638593284
d076b1a6e2ce0006a5e14491d88d065b15dd2053,2021-03-24T00:00:43,1616544043,0.0008439556741302,282.8255874413446
d076b1a6e2ce0006a5e14491d88d065b15dd2053,2021-03-24T00:00:43,1616544044,0.001072566418796,267.5157024104185
d076b1a6e2ce0006a5e14491d88d065b15dd2053,2021-03-24T00:00:43,1616544045,0.0032866595412419,295.50803818088326
d076b1a6e2ce0006a5e14491d88d065b15dd2053,2021-03-24T00:00:43,1616544046,0.0020139801648875,287.6656213126462
d076b1a6e2ce0006a5e14491d88d065b15dd2053,2021-03-24T00:00:43,1616544047,0.0023432232950089,280.0603661612714
e9fd8ab168769e60ec73048f00ebd2737ede1bd3,2021-03-24T00:58:36,1616547516,0.0016867731284182,293.3733055207319
e9fd8ab168769e60ec73048f00ebd2737ede1bd3,2021-03-24T00:58:36,1616547517,0.0021251103062882,291.16480671106126
e9fd8ab168769e60ec73048f00ebd2737ede1bd3,2021-03-24T00:58:36,1616547518,0.0024970198450142,292.9672252296809
e9fd8ab168769e60ec73048f00ebd2737ede1bd3,2021-03-24T00:58:36,1616547519,0.00163694777497,280.93011550175066
e9fd8ab168769e60ec73048f00ebd2737ede1bd3,2021-03-24T00:58:36,1616547520,0.0028730110034329,278.5783711217746
25be93f21d2cfe273e59bb808fade511b20fae66,2021-04-19T16:42:18,1618850538,0.0008368666598503,288.4683276862625
25be93f21d2cfe273e59bb808fade511b20fae66,2021-04-19T16:42:18,1618850539,0.0020430096539041,278.5349876327582
25be93f21d2cfe273e59bb808fade511b20fae66,2021-04-19T16:42:18,1618850540,0.0031861295907842,290.3380239306283
25be93f21d2cfe273e59bb808fade511b20fae66,2021-04-19T16:42:18,1618850541,0.0039464188698548,288.9858106382401
25be93f21d2cfe273e59bb808fade511b20fae66,2021-04-19T16:42:18,1618850542,0.0004917163578912,283.24312378289864
4f4b9ea2821ee20a7ee1926065ca5ea90256d8c8,2021-04-19T17:32:55,1618853575,0.0043276582369582,283.5210773663654
4f4b9ea2821ee20a7ee1926065ca5ea90256d8c8,2021-04-19T17:32:55,1618853576,0.002059566307454,295.54906568883223
4f4b9ea2821ee20a7ee1926065ca5ea90256d8c8,2021-04-19T17:32:55,1618853577,0.0043161057595058,288.2113709432877
4f4b9ea2821ee20a7ee1926065ca5ea90256d8c8,2021-04-19T17:32:55,1618853578,0.0066292186881315,283.2369052855835
4f4b9ea2821ee20a7ee1926065ca5ea90256d8c8,2021-04-19T17:32:55,1618853579,0.0019511886987961,301.7265254052172
73c8a8c461172ed7eb2c9bcb24398ca07e13d78c,2021-04-20T10:26:00,1618914360,0.0013023826676019,272.8762165849174
73c8a8c461172ed7eb2c9bcb24398ca07e13d78c,2021-04-20T10:26:00,1618914361,0.0005640788887941,294.83486576867404
73c8a8c461172ed7eb2c9bcb24398ca07e13d78c,2021-04-20T10:26:00,1618914362,0.0008751598581591,281.34416648371445
73c8a8c461172ed7eb2c9bcb24398ca07e13d78c,2021-04-20T10:26:00,1618914363,0.000928843025806,281.0107588792656
73c8a8c461172ed7eb2c9bcb24398ca07e13d78c,2021-04-20T10:26:00,1618914364,0.0019618493541857,280.2166518488086
7bdef09f4e420b23f632b0f410a987e93dd9709e,2021-04-20T21:38:20,1618954700,0.0009745492018,281.7637825662947
7bdef09f4e420b23f632b0f410a987e93dd9709e,2021-04-20T21:38:20,1618954701,0.0006052064331611,286.06120738025834
7bdef09f4e420b23f632b0f410a987e93dd9709e,2021-04-20T21:38:20,1618954702,0.0016168198265327,284.5346800665872
7bdef09f4e420b23f632b0f410a987e93dd9709e,2021-04-20T21:38:20,1618954703,0.0009939844669217,289.4959102194305
7bdef09f4e420b23f632b0f410a987e93dd9709e,2021-04-20T21:38:20,1618954704,0.0008616575799065,302.2566732640575
8f528d2874ab52c17928c96e0b4cf6fca5f6c440,2021-04-20T22:13:47,1618956827,0.002219552554572,282.3720396219511
8f528d2874ab52c17928c96e0b4cf6fca5f6c440,2021-04-20T22:13:47,1618956828,0.0021708647093816,289.73076484570527
8f528d2874ab52c17928c96e0b4cf6fca5f6c440,2021-04-20T22:13:47,1618956829,0.0007191423851951,289.66331667996724
8f528d2874ab52c17928c96e0b4cf6fca5f6c440,2021-04-20T22:13:47,1618956830,0.0015424807815662,282.7476093183848
8f528d2874ab52c17928c96e0b4cf6fca5f6c440,2021-04-20T22:13:47,1618956831,0.0012525373895564,260.0387708358738
7f57caf724894cf9b7c5aee01b25c3e9d6f9d9ed,2021-04-20T22:20:04,1618957204,0.0025492837405087,278.785004466699
7f57caf724894cf9b7c5aee01b25c3e9d6f9d9ed,2021-04-20T22:20:04,1618957205,0.0002095218536657,298.9535571532416
7f57caf724894cf9b7c5aee01b25c3e9d6f9d9ed,2021-04-20T22:20:04,1618957206,0.0007649418136717,278.82871335427967
7f57caf724894cf9b7c5aee01b25c3e9d6f9d9ed,2021-04-20T22:20:04,1618957207,0.0047048345439584,283.0155640169912
7f57caf724894cf9b7c5aee01b25c3e9d6f9d9ed,2021-04-20T22:20:04,1618957208,0.0019467611048058,252.32499558444323
d9ef3c600b2320ccac79be905316262a5e9d425a,2021-04-20T22:21:54,1618957314,0.0024168919109923,285.8219229328004
d9ef3c600b2320ccac79be905316262a5e9d425a,2021-04-20T22:21:54,1618957315,0.0030897008554582,284.0641302782162
d9ef3c600b2320ccac79be905316262a5e9d425a,2021-04-20T22:21:54,1618957316,0.0010570942941112,292.8599926959462
d9ef3c600b2320ccac79be905316262a5e9d425a,2021-04-20T22:21:54,1618957317,0.0030514764747262,277.93265081725264
d9ef3c600b2320ccac79be905316262a5e9d425a,2021-04-20T22:21:54,1618957318,0.0019121380082973,275.07366009398635
88a48035db528fecf651e52e6a27c7fd75b9da8f,2021-04-20T23:25:52,1618961152,0.0029158797275372,279.1415878828722
88a48035db528fecf651e52e6a27c7fd75b9da8f,2021-04-20T23:25:52,1618961153,0.0016673454819204,283.6582998974333
88a48035db528fecf651e52e6a27c7fd75b9da8f,2021-04-20T23:25:52,1618961154,0.0009086620990812,281.12210112290086
88a48035db528fecf651e52e6a27c7fd75b9da8f,2021-04-20T23:25:52,1618961155,0.0011479674779759,276.3462738421393
88a48035db528fecf651e52e6a27c7fd75b9da8f,2021-04-20T23:25:52,1618961156,0.0016007088439418,247.8495800631943
unknown-1619474026,2021-04-26T22:53:46,1619474026,0.0016351775108567,271.4362307309684
unknown-1619474026,2021-04-26T22:53:46,1619474027,0.0026016057342763,268.63759426677655
unknown-1619474026,2021-04-26T22:53:46,1619474028,0.0044595108143798,284.76264053387945
unknown-1619474026,2021-04-26T22:53:46,1619474029,0.0003081893137675,280.2883013059473
unknown-1619474026,2021-04-26T22:53:46,1619474030,0.0006235455683527,282.0846847167703
unknown-1619475381,2021-04-26T23:16:21,1619475381,0.0011790223510517,284.6404439036186
unknown-1619475381,2021-04-26T23:16:21,1619475382,0.0017129948737211,266.1971648604192
unknown-1619475381,2021-04-26T23:16:21,1619475383,0.0009066546478007,290.8626886011882
unknown-1619475381,2021-04-26T23:16:21,1619475384,0.00345404348614,281.9114830173588
unknown-1619475381,2021-04-26T23:16:21,1619475385,0.0022924511804494,279.00452393816767
ac0bf23f22ab042ba95c41a5a8607f3bd69b238e,2021-04-26T22:22:22,1619475742,0.003020792287501406,276.71771368826546
ac0bf23f22ab042ba95c41a5a8607f3bd69b238e,2021-04-26T22:22:22,1619475743,0.0010617467732607633,274.7349996019407
ac0bf23f22ab042ba95c41a5a8607f3bd69b238e,2021-04-26T22:22:22,1619475744,0.0042544833551818595,274.7683390857645
ac0bf23f22ab042ba95c41a5a8607f3bd69b238e,2021-04-26T22:22:22,1619475745,0.0029120542563227936,299.3208157726698
ac0bf23f22ab042ba95c41a5a8607f3bd69b238e,2021-04-26T22:22:22,1619475746,0.0016315295216240422,296.30653383185006
