kld,mean-ess,pints_sha,date_time,seed
0.03967654806391829,12.66922748669196,b54bf9a6fce885f7a018b8482422a3c78c121833,2021-08-24T14:41:05,1629816065.0
0.047278413160434685,13.816110681889883,b54bf9a6fce885f7a018b8482422a3c78c121833,2021-08-24T14:41:05,1629816066.0
0.017918756099223998,15.994042641606276,b54bf9a6fce885f7a018b8482422a3c78c121833,2021-08-24T14:41:05,1629816067.0
0.03323426837634802,14.147535065172997,b54bf9a6fce885f7a018b8482422a3c78c121833,2021-08-24T14:41:05,1629816068.0
0.013204887700449586,20.680804708543473,b54bf9a6fce885f7a018b8482422a3c78c121833,2021-08-24T14:41:05,1629816069.0
