kld,mean-ess,pints_sha,date_time,seed
2.174472562034139,479.7535954634377,b54bf9a6fce885f7a018b8482422a3c78c121833,2021-08-24T14:26:36,1629815196.0
2.0980203201174104,510.7841284275338,b54bf9a6fce885f7a018b8482422a3c78c121833,2021-08-24T14:26:36,1629815197.0
2.020520641277118,458.8106860340161,b54bf9a6fce885f7a018b8482422a3c78c121833,2021-08-24T14:26:36,1629815198.0
2.175809638570237,505.25043637902684,b54bf9a6fce885f7a018b8482422a3c78c121833,2021-08-24T14:26:36,1629815199.0
2.1127938989315918,496.03573211736693,b54bf9a6fce885f7a018b8482422a3c78c121833,2021-08-24T14:26:36,1629815200.0
